filepath,label,taxon_id,observation_id,photo_id,width,height
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345570135_629792674.jpg,admiral,49133,345570135,629792674,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345585570_629824473.jpg,admiral,49133,345585570,629824473,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345593257_629840143.jpg,admiral,49133,345593257,629840143,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345618846_629894836.jpg,admiral,49133,345618846,629894836,1024,942
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345621105_629899296.jpg,admiral,49133,345621105,629899296,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345625528_629908575.jpg,admiral,49133,345625528,629908575,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345625640_629908849.jpg,admiral,49133,345625640,629908849,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345628738_629915342.jpg,admiral,49133,345628738,629915342,1024,998
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345638197_629933592.jpg,admiral,49133,345638197,629933592,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345638199_629933598.jpg,admiral,49133,345638199,629933598,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345641344_629939894.jpg,admiral,49133,345641344,629939894,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345642567_629941576.jpg,admiral,49133,345642567,629941576,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345644346_629944144.jpg,admiral,49133,345644346,629944144,1024,473
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345650433_629955635.jpg,admiral,49133,345650433,629955635,977,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345653642_629961733.jpg,admiral,49133,345653642,629961733,1024,728
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345672250_629997551.jpg,admiral,49133,345672250,629997551,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345672618_629995462.jpg,admiral,49133,345672618,629995462,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345673744_630000301.jpg,admiral,49133,345673744,630000301,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345681411_630013532.jpg,admiral,49133,345681411,630013532,1024,563
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345684842_630084456.jpg,admiral,49133,345684842,630084456,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345688628_630028535.jpg,admiral,49133,345688628,630028535,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345688866_630025883.jpg,admiral,49133,345688866,630025883,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345688872_630025924.jpg,admiral,49133,345688872,630025924,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345693298_630080910.jpg,admiral,49133,345693298,630080910,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345693367_630037463.jpg,admiral,49133,345693367,630037463,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345697117_630044522.jpg,admiral,49133,345697117,630044522,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345704334_630059013.jpg,admiral,49133,345704334,630059013,769,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345709243_630068547.jpg,admiral,49133,345709243,630068547,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345709954_630070144.jpg,admiral,49133,345709954,630070144,845,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345718355_630085076.jpg,admiral,49133,345718355,630085076,1024,835
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345719061_630075852.jpg,admiral,49133,345719061,630075852,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345722440_630093353.jpg,admiral,49133,345722440,630093353,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345725037_630097903.jpg,admiral,49133,345725037,630097903,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345728579_630104577.jpg,admiral,49133,345728579,630104577,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345728656_630104728.jpg,admiral,49133,345728656,630104728,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345728748_630104885.jpg,admiral,49133,345728748,630104885,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345733872_630557131.jpg,admiral,49133,345733872,630557131,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345735600_630118195.jpg,admiral,49133,345735600,630118195,697,929
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345735618_630118263.jpg,admiral,49133,345735618,630118263,925,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345735867_630118223.jpg,admiral,49133,345735867,630118223,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345740169_630126690.jpg,admiral,49133,345740169,630126690,771,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345741481_630128958.jpg,admiral,49133,345741481,630128958,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345742017_630130290.jpg,admiral,49133,345742017,630130290,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345745856_630137290.jpg,admiral,49133,345745856,630137290,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345746956_630136662.jpg,admiral,49133,345746956,630136662,1024,1020
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345751992_630149437.jpg,admiral,49133,345751992,630149437,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345754361_630153858.jpg,admiral,49133,345754361,630153858,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345755932_630157444.jpg,admiral,49133,345755932,630157444,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345758197_630143653.jpg,admiral,49133,345758197,630143653,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345761550_630180039.jpg,admiral,49133,345761550,630180039,546,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345764017_630172301.jpg,admiral,49133,345764017,630172301,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345767870_630180311.jpg,admiral,49133,345767870,630180311,473,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345770840_630186238.jpg,admiral,49133,345770840,630186238,841,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345780072_630205639.jpg,admiral,49133,345780072,630205639,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345781052_630207616.jpg,admiral,49133,345781052,630207616,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345783161_630211362.jpg,admiral,49133,345783161,630211362,682,682
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345789052_630222511.jpg,admiral,49133,345789052,630222511,1024,867
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345795894_630232884.jpg,admiral,49133,345795894,630232884,1024,797
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345799426_630242028.jpg,admiral,49133,345799426,630242028,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345803369_630250620.jpg,admiral,49133,345803369,630250620,1024,763
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345803631_630251025.jpg,admiral,49133,345803631,630251025,1024,853
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345804510_630240123.jpg,admiral,49133,345804510,630240123,478,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345823173_630289696.jpg,admiral,49133,345823173,630289696,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345854643_630357028.jpg,admiral,49133,345854643,630357028,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345866116_630377502.jpg,admiral,49133,345866116,630377502,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345876105_630399732.jpg,admiral,49133,345876105,630399732,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345883314_630413444.jpg,admiral,49133,345883314,630413444,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345884507_630412679.jpg,admiral,49133,345884507,630412679,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345888195_630421731.jpg,admiral,49133,345888195,630421731,461,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345891186_630427315.jpg,admiral,49133,345891186,630427315,1024,934
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345908920_630461476.jpg,admiral,49133,345908920,630461476,755,755
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345911202_630466561.jpg,admiral,49133,345911202,630466561,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345912580_630469029.jpg,admiral,49133,345912580,630469029,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345912868_630469758.jpg,admiral,49133,345912868,630469758,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345916924_630477027.jpg,admiral,49133,345916924,630477027,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345917126_630475040.jpg,admiral,49133,345917126,630475040,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345923625_630489385.jpg,admiral,49133,345923625,630489385,1000,1007
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345924088_630490460.jpg,admiral,49133,345924088,630490460,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345925992_630494185.jpg,admiral,49133,345925992,630494185,1024,772
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345926127_630494509.jpg,admiral,49133,345926127,630494509,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345926323_630494913.jpg,admiral,49133,345926323,630494913,1024,461
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345926343_630494969.jpg,admiral,49133,345926343,630494969,1024,461
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345926787_630493395.jpg,admiral,49133,345926787,630493395,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345940655_630572288.jpg,admiral,49133,345940655,630572288,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345944349_630529414.jpg,admiral,49133,345944349,630529414,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345945026_630530732.jpg,admiral,49133,345945026,630530732,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345950230_630541337.jpg,admiral,49133,345950230,630541337,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345954941_630549165.jpg,admiral,49133,345954941,630549165,1024,785
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345957287_630553761.jpg,admiral,49133,345957287,630553761,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345959287_630557355.jpg,admiral,49133,345959287,630557355,1022,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345961077_630561000.jpg,admiral,49133,345961077,630561000,786,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345962554_630563907.jpg,admiral,49133,345962554,630563907,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345967040_630572914.jpg,admiral,49133,345967040,630572914,1024,663
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345971154_630582316.jpg,admiral,49133,345971154,630582316,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345975773_630577997.jpg,admiral,49133,345975773,630577997,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345978466_630595375.jpg,admiral,49133,345978466,630595375,1003,988
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345980929_630598636.jpg,admiral,49133,345980929,630598636,1024,720
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345982334_630602955.jpg,admiral,49133,345982334,630602955,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345991065_630618991.jpg,admiral,49133,345991065,630618991,771,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345992450_630621722.jpg,admiral,49133,345992450,630621722,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345999034_630634672.jpg,admiral,49133,345999034,630634672,964,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_345999363_630635395.jpg,admiral,49133,345999363,630635395,970,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346001253_630638111.jpg,admiral,49133,346001253,630638111,1024,767
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346005902_630647236.jpg,admiral,49133,346005902,630647236,1024,1023
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346008346_630652768.jpg,admiral,49133,346008346,630652768,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346011829_630659611.jpg,admiral,49133,346011829,630659611,1024,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346012072_630660042.jpg,admiral,49133,346012072,630660042,883,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346014755_630662826.jpg,admiral,49133,346014755,630662826,1024,685
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346017190_630662995.jpg,admiral,49133,346017190,630662995,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346021182_630677160.jpg,admiral,49133,346021182,630677160,1024,715
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346022995_630680925.jpg,admiral,49133,346022995,630680925,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346025675_630663158.jpg,admiral,49133,346025675,630663158,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346029728_630694059.jpg,admiral,49133,346029728,630694059,1024,956
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346034192_630700210.jpg,admiral,49133,346034192,630700210,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346038619_630712518.jpg,admiral,49133,346038619,630712518,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346040695_630709437.jpg,admiral,49133,346040695,630709437,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346047029_630729886.jpg,admiral,49133,346047029,630729886,641,611
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346047829_630730780.jpg,admiral,49133,346047829,630730780,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346054652_630744012.jpg,admiral,49133,346054652,630744012,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346056656_630747841.jpg,admiral,49133,346056656,630747841,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346060888_630746511.jpg,admiral,49133,346060888,630746511,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346060889_630746613.jpg,admiral,49133,346060889,630746613,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346061663_630758139.jpg,admiral,49133,346061663,630758139,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346064501_630763711.jpg,admiral,49133,346064501,630763711,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346069344_630772034.jpg,admiral,49133,346069344,630772034,1024,929
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346075109_630785337.jpg,admiral,49133,346075109,630785337,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346078816_630792433.jpg,admiral,49133,346078816,630792433,905,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346079654_630793931.jpg,admiral,49133,346079654,630793931,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346085852_630806916.jpg,admiral,49133,346085852,630806916,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346089651_630812219.jpg,admiral,49133,346089651,630812219,1024,683
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346091374_630818254.jpg,admiral,49133,346091374,630818254,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\admiral\admiral_346105225_630846438.jpg,admiral,49133,346105225,630846438,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344726904_628146224.jpg,cabbage_white,55626,344726904,628146224,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344736298_628161987.jpg,cabbage_white,55626,344736298,628161987,766,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344736488_628165155.jpg,cabbage_white,55626,344736488,628165155,910,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344739946_628172553.jpg,cabbage_white,55626,344739946,628172553,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344769287_628221289.jpg,cabbage_white,55626,344769287,628221289,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344770283_628223046.jpg,cabbage_white,55626,344770283,628223046,810,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344771253_628224959.jpg,cabbage_white,55626,344771253,628224959,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344773340_628228472.jpg,cabbage_white,55626,344773340,628228472,771,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344774434_628230733.jpg,cabbage_white,55626,344774434,628230733,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344779707_628241314.jpg,cabbage_white,55626,344779707,628241314,1024,727
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344784296_628250264.jpg,cabbage_white,55626,344784296,628250264,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344784420_628250520.jpg,cabbage_white,55626,344784420,628250520,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344784604_628250774.jpg,cabbage_white,55626,344784604,628250774,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344786562_628255111.jpg,cabbage_white,55626,344786562,628255111,1024,682
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344802149_628284895.jpg,cabbage_white,55626,344802149,628284895,971,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344807647_628294407.jpg,cabbage_white,55626,344807647,628294407,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344824126_628327294.jpg,cabbage_white,55626,344824126,628327294,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344826306_628331350.jpg,cabbage_white,55626,344826306,628331350,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344826324_628331384.jpg,cabbage_white,55626,344826324,628331384,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344826343_628331436.jpg,cabbage_white,55626,344826343,628331436,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344826357_628331473.jpg,cabbage_white,55626,344826357,628331473,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344831778_628342562.jpg,cabbage_white,55626,344831778,628342562,880,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344833100_628344871.jpg,cabbage_white,55626,344833100,628344871,1024,900
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344840040_628355281.jpg,cabbage_white,55626,344840040,628355281,1024,682
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344840063_628357934.jpg,cabbage_white,55626,344840063,628357934,1024,782
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344840357_628359574.jpg,cabbage_white,55626,344840357,628359574,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344840942_628361272.jpg,cabbage_white,55626,344840942,628361272,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344843924_628367248.jpg,cabbage_white,55626,344843924,628367248,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344853012_628385007.jpg,cabbage_white,55626,344853012,628385007,904,603
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344853239_628385502.jpg,cabbage_white,55626,344853239,628385502,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344853395_628385904.jpg,cabbage_white,55626,344853395,628385904,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344853580_628386213.jpg,cabbage_white,55626,344853580,628386213,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344854592_628388216.jpg,cabbage_white,55626,344854592,628388216,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344862967_628404215.jpg,cabbage_white,55626,344862967,628404215,876,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344865959_628408921.jpg,cabbage_white,55626,344865959,628408921,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344874501_628425257.jpg,cabbage_white,55626,344874501,628425257,982,751
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344881473_628438837.jpg,cabbage_white,55626,344881473,628438837,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344885139_628446151.jpg,cabbage_white,55626,344885139,628446151,576,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344915389_628502117.jpg,cabbage_white,55626,344915389,628502117,768,1024
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344920413_628512167.jpg,cabbage_white,55626,344920413,628512167,1024,768
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344922981_628517037.jpg,cabbage_white,55626,344922981,628517037,574,654
C:\Users\фвьшт\PycharmProjects\butterfly_classifier\scripts\data\raw\cabbage_white\cabbage_white_344929297_628530152.jpg,cabbage_white,55626,344929297,628530152,1024,684
